,id,category,pagePath,title
3504,13861,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.6899999976158142}]",/chief-medical-physician-and-corporation-president-shen-yun-amazing-very-spiritual_2433558.html,"Chief Medical Physician and Corporation President: Shen Yun ‘Amazing, Very Spiritual’"
3505,13865,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9599999785423279}, {""name"": ""/Health/Substance Abuse"", ""confidence"": 0.7599999904632568}, {""name"": ""/Health/Pharmacy/Drugs & Medications"", ""confidence"": 0.6899999976158142}]",/new-york-legislation-will-add-11-types-of-fentanyl-to-states-controlled-substances-schedule_2433606.html,New York Legislation Will Add 11 Types of Fentanyl to State’s Controlled Substances Schedule
3506,13866,"[{""name"": ""/Law & Government/Public Safety"", ""confidence"": 0.6899999976158142}]",/nypd-officer-visits-australian-woman-in-nursing-home_2433238.html,"Police officer comes looking for an old lady—when she sees him, she can’t help but gasp"
3508,13871,[],/the-martin-luther-king-jr-estate-responds-to-super-bowl-ad-controversy_2433621.html,The Martin Luther King Jr. Estate Responds to Super Bowl Ad Controversy
3509,13873,"[{""name"": ""/Health"", ""confidence"": 0.9399999976158142}]",/emergency-room-trips-a-tipping-point-for-elder-health_2419642.html,Emergency Room Trips: A Tipping Point for Elder Health
3510,13875,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.6600000262260437}]",/government-plan-for-response-to-biological-attack-at-super-bowl-left-on-plane_2433690.html,Government Plan for Response to Biological Attack at Super Bowl Left on Plane
3511,13876,"[{""name"": ""/People & Society/Religion & Belief"", ""confidence"": 0.550000011920929}]",/what-we-really-lose-in-the-fight-to-be-right_2407312.html,What We Really Lose in the Fight to Be Right
3512,13877,"[{""name"": ""/Health"", ""confidence"": 0.5199999809265137}, {""name"": ""/People & Society/Family & Relationships"", ""confidence"": 0.5}]",/screen-time-may-alter-the-way-preschoolers-nap_2413795.html,Screen Time May Alter the Way Preschoolers Nap
3513,13878,"[{""name"": ""/People & Society/Religion & Belief"", ""confidence"": 0.6200000047683716}, {""name"": ""/Health"", ""confidence"": 0.5899999737739563}, {""name"": ""/Beauty & Fitness/Fitness"", ""confidence"": 0.5600000023841858}]",/yoga-meditation-change-stress-causing-genes-study_2419770.html,"Yoga, Meditation Change Stress-Causing Genes: Study"
3514,13879,"[{""name"": ""/Food & Drink/Beverages"", ""confidence"": 0.550000011920929}, {""name"": ""/Home & Garden"", ""confidence"": 0.5199999809265137}]",/watering-wisely-lets-get-real-about-water-chemicals-and-the-bottles-we-drink-from_2419767.html,"Watering Wisely: Let’s Get Real About Water, Chemicals, and the Bottles We Drink From"
3515,13880,"[{""name"": ""/Health/Nutrition/Vitamins & Supplements"", ""confidence"": 0.6499999761581421}]",/5-ways-to-look-and-feel-much-younger-than-your-real-age-2_2419741.html,5 Ways to Look and Feel Much Younger Than Your Real Age
3516,13881,"[{""name"": ""/Health"", ""confidence"": 0.6700000166893005}]",/coping-with-disaster_2422098.html,Coping With Disaster
3517,13884,"[{""name"": ""/Arts & Entertainment/Music & Audio/Pop Music"", ""confidence"": 0.8600000143051147}, {""name"": ""/News"", ""confidence"": 0.6200000047683716}, {""name"": ""/Arts & Entertainment/Celebrities & Entertainment News"", ""confidence"": 0.6100000143051147}]",/singer-justin-timberlake-clears-the-air-on-prince-controversy_2433711.html,Singer Justin Timberlake Clears the Air on Prince Controversy
3518,13887,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.5799999833106995}]",/california-father-sacrifices-own-life-to-save-drowning-son_2433323.html,California Father Sacrifices Own Life to Save Drowning Son
3519,13888,"[{""name"": ""/Sports/Team Sports/American Football"", ""confidence"": 0.949999988079071}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.9200000166893005}]",/seahawks-player-frank-clark-says-his-father-died-in-fire_2433780.html,Seahawks Player Frank Clark Says His Father Died in Fire
3520,13892,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7699999809265137}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.5299999713897705}]",/parents-trick-13-year-old-son-to-believe-he-had-brain-cancer-police-say_2433788.html,"Parents Trick 13-Year-Old Son to Believe He Had Brain Cancer, Police Say"
3521,13894,"[{""name"": ""/Hobbies & Leisure"", ""confidence"": 0.9800000190734863}, {""name"": ""/Pets & Animals"", ""confidence"": 0.9700000286102295}, {""name"": ""/People & Society/Social Issues & Advocacy"", ""confidence"": 0.7900000214576721}]",/a-zoo-in-china-will-stop-feeding-live-puppies-to-snakes_2433774.html,A Zoo in China Will Stop Feeding Live Puppies to Snakes
3522,13897,"[{""name"": ""/News"", ""confidence"": 0.6899999976158142}, {""name"": ""/Arts & Entertainment/Celebrities & Entertainment News"", ""confidence"": 0.6600000262260437}]",/fraiser-actor-john-mahoney-dies-at-77-report_2433844.html,‘Fraiser’ Actor John Mahoney Dies at 77: Report
3523,13898,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9100000262260437}, {""name"": ""/Law & Government/Military"", ""confidence"": 0.6399999856948853}]",/russia-posthumously-decorates-pilot-who-fought-until-his-last-moments_2433640.html,Russia Posthumously Decorates Pilot Who Fought Until His Last Moments
3524,13899,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9599999785423279}]",/50-car-pileup-reported-on-i-35-in-iowa_2433838.html,50-Car Pileup reported on I-35 in Iowa
3525,13900,"[{""name"": ""/Business & Industrial/Small Business/MLM & Business Opportunities"", ""confidence"": 0.550000011920929}]",/book-review-crushing-it-how-great-entrepreneurs-build-their-business-and-influence-and-how-you-can-too_2432216.html,"Book Review: ‘Crushing It! How Great Entrepreneurs Build Their Business and Influence—and How You Can, Too’"
3526,13903,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.800000011920929}, {""name"": ""/Law & Government/Public Safety"", ""confidence"": 0.699999988079071}]",/arizona-man-arrested-for-off-duty-fire-captain_2433538.html,Arizona Man Arrested for Off-Duty Fire Captain
3527,13906,"[{""name"": ""/Arts & Entertainment/Visual Art & Design/Painting"", ""confidence"": 0.5799999833106995}]",/the-captivating-journey-of-dina-brodskys-miniature-paintings_2431813.html,The Captivating Journey of Dina Brodsky’s Miniature Paintings
3528,13907,"[{""name"": ""/Travel/Tourist Destinations/Beaches & Islands"", ""confidence"": 0.6899999976158142}]",/beautiful-island_2432770.html,This Slovenian island is so stunning—it looks like it was plucked from the pages of a fairy-tale
3529,13910,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.8700000047683716}, {""name"": ""/News"", ""confidence"": 0.5799999833106995}, {""name"": ""/Law & Government/Public Safety"", ""confidence"": 0.5600000023841858}]",/bus-driver-comforts-scared-girl_2433422.html,Bus driver drops off girl & her mom—when scary thing outside causes the girl to come bolting back on
3530,13911,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9700000286102295}]",/saddam-husseins-eldest-daughter-named-on-most-wanted-list_2433872.html,Saddam Hussein’s Eldest Daughter Named on Most Wanted List
3531,13912,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.6800000071525574}, {""name"": ""/News"", ""confidence"": 0.5}]",/mom-rushing-sick-son-to-er-when-she-spots-a-car-on-her-tail-when-they-stop-other-driver-approaches_2431366.html,Mom rushing sick son to ER when she spots a car on her tail. When they stop—other driver approaches
3532,13913,"[{""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.8100000023841858}, {""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.7300000190734863}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.6899999976158142}]",/deputy-pushes-officers-out-of-harms-way_2433573.html,Officers were questioning suspects that they had pulled over—when something comes barreling at them
3533,13915,"[{""name"": ""/Law & Government/Military"", ""confidence"": 0.5799999833106995}]",/chinese-navys-prototype-railgun-could-make-its-cruisers-dominant-rings-alarm-bells-for-us_2433940.html,"Chinese Navy’s Prototype Railgun Could Make Its Cruisers Dominant, Rings Alarm Bells for US"
3534,13916,"[{""name"": ""/Arts & Entertainment/Performing Arts/Acting & Theater"", ""confidence"": 0.550000011920929}, {""name"": ""/Jobs & Education/Education"", ""confidence"": 0.5099999904632568}]",/school-administrator-sees-redemption-forgiveness-peace-in-shen-yun_2433957.html,"School Administrator Sees ‘Redemption, Forgiveness, Peace’ in Shen Yun"
3535,13924,"[{""name"": ""/Arts & Entertainment/Performing Arts/Acting & Theater"", ""confidence"": 0.9100000262260437}]",/playwright-really-enjoyed-shen-yun_2433973.html,Playwright Really Enjoyed Shen Yun
3536,13968,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.6499999761581421}, {""name"": ""/Law & Government/Military"", ""confidence"": 0.5600000023841858}, {""name"": ""/Reference"", ""confidence"": 0.5600000023841858}]",/u-s-warns-on-growing-nuclear-arsenals-of-china-russia-north-korea_2433992.html,"U.S. warns on growing nuclear arsenals of China, Russia, North Korea"
3537,13971,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.8399999737739563}, {""name"": ""/News/Business News/Financial Markets News"", ""confidence"": 0.6299999952316284}, {""name"": ""/Finance/Investing/Stocks & Bonds"", ""confidence"": 0.5099999904632568}]",/us-stocks-plummet-triggering-global-sell-off_2434000.html,"US Stocks Plummet, Triggering Global Sell-Off"
3538,13973,"[{""name"": ""/Finance/Investing/Currencies & Foreign Exchange"", ""confidence"": 0.800000011920929}]",/south-korean-intelligence-says-north-korean-hackers-possibly-behind-coincheck-heist-sources_2434010.html,South Korean Intelligence Says North Korean Hackers Possibly Behind Coincheck Heist: Sources
3539,13974,"[{""name"": ""/News/Politics"", ""confidence"": 0.5899999737739563}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.5699999928474426}]",/hong-kong-court-frees-umbrella-activist-joshua-wong-but-warns-against-future-acts-of-dissent_2434019.html,"Hong Kong Court Frees Umbrella Activist Joshua Wong, but Warns Against Future Acts of Dissent"
3540,13976,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7099999785423279}, {""name"": ""/Health"", ""confidence"": 0.5799999833106995}]",/man-had-brain-hemorrhage-after-drinking-25-cans-of-energy-drink-in-6-hours_2434011.html,Man Had Brain Hemorrhage After Drinking 25 Cans of Energy Drink in 6 Hours
3541,13979,"[{""name"": ""/News/Politics"", ""confidence"": 0.9100000262260437}]",/seattle-says-facebook-is-violating-city-campaign-finance-law_2434002.html,Seattle Says Facebook Is Violating City Campaign Finance Law
3542,13981,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.949999988079071}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.7200000286102295}]",/colorado-deputy-shot-dead-in-the-line-of-duty-3-officers-wounded_2433998.html,"Colorado Deputy Shot Dead in the Line of Duty, 3 Officers Wounded"
3543,13983,"[{""name"": ""/Health/Health Conditions/Infectious Diseases"", ""confidence"": 0.9300000071525574}, {""name"": ""/Health/Reproductive Health"", ""confidence"": 0.9300000071525574}, {""name"": ""/Health/Health Conditions/AIDS & HIV"", ""confidence"": 0.699999988079071}]",/unlicensed-doctor-infects-40-people-with-hiv-including-children_2434004.html,"Unlicensed Doctor Infects 40 People With HIV, Including Children"
3544,13985,"[{""name"": ""/News/Weather"", ""confidence"": 0.949999988079071}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.550000011920929}]",/tsunami-alerts-sent-out-to-people-across-east-coast_2434096.html,Tsunami Alerts Sent out to People Across East Coast
3545,13986,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9100000262260437}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.6299999952316284}]",/elementary-school-principal-slams-parents-for-smoking-weed-at-school-gates_2434037.html,Elementary School Principal Slams Parents for Smoking Weed at School Gates
3546,13987,"[{""name"": ""/People & Society/Family & Relationships"", ""confidence"": 0.949999988079071}]",/kids-visiting-divorced-parents-were-annoyed-when-told-to-dress-up-but-when-music-starts-they-know_2431022.html,Kids visiting divorced parents were annoyed when told to dress up. But when music starts—they know
3547,13989,"[{""name"": ""/Law & Government/Public Safety/Emergency Services"", ""confidence"": 0.9900000095367432}]",/18-yo-firefighter-at-part-time-job-when-he-suddenly-heard-a-loud-commotion-it-was-weird_2431423.html,18 y/o firefighter at part-time job when he suddenly heard a loud commotion—’It was weird’
3548,13991,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7200000286102295}, {""name"": ""/News/Politics"", ""confidence"": 0.5199999809265137}]",/trump-says-its-disgraceful-nfl-player-edwin-jackson-was-killed-by-illegal-immigrant_2434119.html,Trump Says It’s ‘Disgraceful’ NFL Player Edwin Jackson Was Killed by Illegal Immigrant
3549,13994,"[{""name"": ""/Law & Government/Military"", ""confidence"": 0.7900000214576721}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.6700000166893005}]",/un-concerned-about-heavy-fighting-in-burmas-kachin-state_2434051.html,UN Concerned About Heavy Fighting in Burma’s Kachin State
3550,13995,"[{""name"": ""/Health/Health Conditions/Infectious Diseases"", ""confidence"": 0.5199999809265137}]",/man-with-flu-was-resting-peacefully-then-one-facebook-post-has-him-immediately-jumping-into-action_2431011.html,Man with flu was resting peacefully—then one Facebook post has him immediately jumping out of bed
3551,13996,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7799999713897705}]",/in-a-cold-time-we-can-offer-a-little-warmth_2434139.html,"In a Cold Time, We Can Offer a Little Warmth"
3552,13999,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.800000011920929}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.6800000071525574}, {""name"": ""/News"", ""confidence"": 0.6399999856948853}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.5600000023841858}]",/50-shades-actress-arielle-kebbel-asking-public-for-help-to-find-missing-sister-still-missing_2434171.html,’50 Shades’ Actress Arielle Kebbel Asking Public for Help to Find Missing Sister: ‘Still Missing’
3553,14004,"[{""name"": ""/Autos & Vehicles"", ""confidence"": 0.7300000190734863}]",/mercedes-benz-apologizes-to-chinese-consumers-after-posting-dalai-lama-quote_2434112.html,Mercedes-Benz Apologizes to Chinese Consumers After Posting Dalai Lama Quote
3554,14005,"[{""name"": ""/Hobbies & Leisure"", ""confidence"": 0.9900000095367432}, {""name"": ""/Pets & Animals/Pets/Dogs"", ""confidence"": 0.8999999761581421}, {""name"": ""/Pets & Animals/Animal Products & Services/Veterinarians"", ""confidence"": 0.75}]",/dog-owners-warned-after-researchers-link-raw-chicken-necks-to-fatal-paralysis_2434109.html,Dog Owners Warned After Researchers Link Raw Chicken Necks to Fatal Paralysis
3555,14006,"[{""name"": ""/News"", ""confidence"": 0.7099999785423279}]",/woman-says-she-found-dead-lizard-in-her-store-bought-lettuce_2434140.html,Woman Says She Found Dead Lizard in Her Store-Bought Lettuce
